Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
15912	-260.109	-354.5206	94.41158	0.00224628	0.0128593	0.00152518	0.0116491	0.0157228	0.000973437	0.00846174	0.00985448	0.00885951	0.00971474	0.00264045	0.0139465	0.0151595	0.00475771	0.00139215	0.0223355	0.023961	0.00593359	0.00285954	0.00135345	0.0100827	0.00240047	0.00658639	0.00547485	0.00987018	0.00184484	0.0119214	0.024465	0.0131331	0.0199912	0.00471211	0.0466933	0.0384891	0.0376945	0.0134305	0.00505046	0.0352654	0.00205322	0.0615687	0.00584148	0.0168706	0.0508407	0.00200566	0.00126429	0.00795926	0.0176516	0.0156611	0.0429173	0.0095607	0.00107995	0.00125801	0.0104001	0.0212855	0.0203218	0.0205921	0.00468012	0.0148622	0.0355808	0.0256246	0.00386161	0.052387	0.333051	0.332586	0.187235	0.147128	0.9153882	0.114303	0.368525	0.631475	0.885697	0.279923	0.537427	0.823881	1.21377	1.86072	3.57241	0.9206414	0.00246996	0.0141398	0.00167705	0.0128091	0.0172884	0.00107037	0.00930434	0.0108358	0.00974173	0.0106821	0.00290338	0.0153352	0.0166691	0.00523147	0.00153078	0.0245596	0.026347	0.00652445	0.00314429	0.00148822	0.0110867	0.00263951	0.00724225	0.00602003	0.010853	0.00202854	0.0131085	0.0269011	0.0144409	0.0219819	0.00518134	0.0513429	0.0423218	0.041448	0.0147679	0.00555338	0.038777	0.00225767	0.0676996	0.00642316	0.0185505	0.0559033	0.00220538	0.00139019	0.00875183	0.0194093	0.0172206	0.047191	0.0105127	0.00118749	0.00138328	0.0114357	0.023405	0.0223454	0.0226426	0.00514616	0.0163422	0.0391238	0.0281763	0.00424614	0.0576035	0.9094398	0.2583145	0.0101176	0.232512	0.767488	0.989882
15948	-268.8475	-357.3452	88.49778	0.0163923	0.00746363	0.00705312	0.00924302	0.00073748	0.0117683	0.00324519	0.00174592	0.00845377	0.00619496	0.00187007	0.00440712	0.0227737	0.00311742	0.00303186	0.00631716	0.0108606	0.0236277	0.014537	0.000786857	0.00501986	0.00262934	0.00452113	0.000148153	0.00572744	0.000307571	0.0128307	0.0112381	0.0052324	0.00601298	0.0164163	0.0201153	0.0131433	0.0209847	0.00909275	0.00964907	0.0271823	0.0218091	0.012118	0.00494404	0.00969617	0.00529262	0.00049034	0.0260559	0.000845883	0.0208658	0.00537008	0.0121853	0.00542108	0.00691154	0.00486812	0.0220901	0.0264232	0.0171349	0.0282783	0.00834199	0.00672016	0.0213529	0.0209075	0.0060136	0.0478633	0.817577	0.0858169	0.0139346	0.0826719	3.007405	0.256156	0.431698	0.568302	0.743844	0.151882	0.398858	0.750693	1.3321	2.50716	6.58408	1.362735	0.0242533	0.0110429	0.0104355	0.0136756	0.00109114	0.0174118	0.00480144	0.00258318	0.0125078	0.00916578	0.00276687	0.00652058	0.033695	0.0046124	0.00448581	0.00934659	0.0160689	0.0349585	0.0215083	0.0011642	0.00742716	0.00389026	0.00668927	0.0002192	0.00847406	0.000455069	0.0189837	0.0166274	0.00774163	0.00889654	0.0242888	0.0297618	0.0194463	0.031048	0.0134532	0.0142763	0.0402177	0.0322678	0.0179293	0.00731498	0.014346	0.00783072	0.000725485	0.0385512	0.00125153	0.0308721	0.00794534	0.0180288	0.00802079	0.010226	0.00720266	0.0326835	0.0390946	0.0253521	0.0418394	0.0123424	0.00994285	0.0315929	0.0309338	0.00889747	0.0708165	0.6758784	7.025124	0.334795	0.456095	0.543905	0.665205
15984	-267.1846	-358.4429	91.25831	0.00723159	0.00598156	0.00447764	0.0031213	0.00112959	5.99603e-05	0.00768298	0.000359392	0.0291359	0.00678514	0.000494568	0.00233172	0.0389318	0.0106393	0.00122767	0.00668933	0.00724244	0.00439156	0.0120566	0.00305363	0.00641873	0.00399469	0.00116172	0.00872868	0.00265721	0.00049806	0.0080564	0.00198152	0.00271698	0.00345521	0.0184051	0.0103015	0.0195873	0.0132414	0.00417084	0.029526	0.00714465	0.00407762	0.0224164	0.0205372	0.000665952	0.000205154	0.00670307	0.0072153	0.00832072	0.000455425	0.00491066	0.0086602	0.0104612	0.0113523	0.00180312	0.00466523	0.0302385	0.0226935	0.0085841	0.0197804	0.00142833	0.00445246	0.00859426	0.0065467	0.00295239	0.0878281	0.760692	0.0541742	0.097306	1.825011	0.19906	0.410647	0.589352	0.800941	0.111795	0.34349	0.716496	1.39568	2.9113	8.94492	1.584306	0.0141024	0.0116648	0.00873192	0.0060869	0.00220282	0.00011693	0.0149827	0.000700856	0.0568184	0.0132318	0.000964466	0.00454713	0.0759215	0.0207478	0.00239411	0.013045	0.0141236	0.00856405	0.0235117	0.00595494	0.0125173	0.00779012	0.0022655	0.017022	0.00518188	0.000971275	0.0157109	0.0038642	0.00529843	0.00673806	0.0358921	0.0200891	0.0381974	0.0258223	0.00813364	0.0575792	0.0139329	0.00795183	0.0437145	0.0400499	0.00129868	0.000400073	0.0130718	0.0140707	0.0162264	0.000888132	0.00957636	0.0168884	0.0204006	0.0221383	0.00351629	0.00909775	0.0589686	0.0442549	0.01674	0.0385741	0.00278541	0.00868283	0.0167598	0.0127668	0.0057575	0.5127896	2.47212	0.234572	0.424176	0.575824	0.765427
16020	-278.2733	-368.3833	90.11001	0.00693535	0.000808956	0.00386514	0.013096	0.00269477	0.000239786	0.00445393	0.00936637	0.0307429	0.00100418	0.00062253	0.00439642	0.00277103	0.00557448	0.00127907	0.00454687	0.00630311	0.00484421	0.00670722	0.00316404	0.0183466	0.00525578	0.00356515	0.0140827	0.00932926	0.00319964	0.0159249	0.00104574	0.00290973	0.00871521	0.010995	0.0105396	0.0133201	0.0215983	0.0152911	0.0344804	0.0170338	0.00572315	0.0130089	0.0208835	5.99012e-05	0.00532461	0.00866813	0.0024271	0.0206851	0.00501374	0.0175598	0.000806831	0.010776	0.0224155	0.00376111	0.00249029	0.0510618	0.026227	0.0175713	0.0457596	0.00726268	0.025261	0.00271851	0.0113281	0.0129895	0.625062	0.0220582	0.231292	0.121587	0.8218521	0.101545	0.360127	0.639873	0.898455	0.200744	0.45698	0.783239	1.27675	2.18828	4.98146	1.161049	0.0105267	0.00122786	0.00586664	0.0198776	0.00409022	0.000363956	0.00676034	0.0142166	0.0466626	0.00152418	0.000944898	0.00667305	0.00420596	0.00846115	0.00194142	0.0069014	0.00956709	0.00735271	0.0101805	0.0048025	0.0278472	0.00797742	0.00541132	0.0213752	0.0141603	0.00485653	0.0241715	0.00158727	0.0044165	0.0132283	0.0166887	0.0159974	0.0202177	0.0327826	0.0232094	0.0523356	0.0258545	0.00868681	0.0197453	0.0316977	9.09202e-05	0.00808188	0.0131568	0.00368394	0.0313966	0.00761003	0.026653	0.00122464	0.0163561	0.0340231	0.00570876	0.00377986	0.0775035	0.0398082	0.0266704	0.0694555	0.0110236	0.0383421	0.00412626	0.0171942	0.019716	0.6588325	8.002943	0.344722	0.458931	0.541069	0.655277
16056	-264.2536	-358.0943	93.84075	0.00285497	0.0458348	0.0208995	0.0296199	0.0242883	6.37791e-05	0.000139864	0.0357828	0.0116527	0.0242364	0.0207796	0.00510783	0.0278725	0.00513484	0.00732547	0.00811205	0.0139786	0.0131892	0.00961274	0.00933921	0.0103623	0.0325709	0.00152055	0.0179365	0.00218162	0.000801371	0.0237396	0.0122745	0.000616069	0.00178549	0.039115	0.0922382	0.0362722	0.0229977	0.0150373	0.0259949	0.0501352	0.00648322	0.0790632	0.022253	0.00820616	0.0201315	0.0105947	0.00832986	0.00700922	0.00962697	0.0103632	0.0160042	0.0316284	0.0033329	0.00711722	0.0463791	0.0434118	0.0532526	0.0223469	0.0189883	0.0214362	0.0252134	0.0417125	0.0336131	0.0369871	0.5225	0.399972	0.0289026	0.0486255	0.2427717	0.00823839	0.224227	0.775773	0.991762	0.239019	0.497577	0.804315	1.24329	2.00974	4.18376	1.034864	0.00222195	0.0356722	0.0162656	0.0230525	0.018903	4.96378e-05	0.000108853	0.0278489	0.00906906	0.0188626	0.0161723	0.00397531	0.0216925	0.00399633	0.00570125	0.00631342	0.0108793	0.0102648	0.00748138	0.00726849	0.00806473	0.0253492	0.00118341	0.0139595	0.00169791	0.000623689	0.018476	0.00955298	0.000479473	0.0013896	0.0304423	0.0717869	0.0282298	0.0178986	0.0117032	0.0202312	0.0390191	0.00504575	0.0615331	0.017319	0.00638667	0.0156679	0.00824563	0.00648294	0.00545512	0.00749245	0.00806543	0.0124557	0.0246156	0.00259392	0.00553917	0.0360958	0.0337864	0.0414453	0.0173921	0.0147781	0.0166833	0.019623	0.0324639	0.0261603	0.0287862	1.284889	0.9656915	0.120755	0.372486	0.627514	0.879245
16092	-273.9394	-364.4873	90.54793	0.00350311	0.00950612	0.00263665	0.00362401	0.00285382	0.000606062	7.14934e-05	0.00415128	0.0103373	0.0111308	0.00273264	0.000326762	0.00763827	0.00521141	0.00296237	0.000238625	6.68217e-05	0.0085267	0.00217479	0.000832874	0.00214185	0.00184779	0.000662812	0.00493478	0.000115489	0.000921444	0.00291502	0.000144018	0.000610168	0.000533857	0.00252853	0.0292549	0.0315158	0.012076	0.00215433	0.00192422	0.0011508	0.00098802	0.0346523	0.00189333	0.00438643	0.00573125	0.0237166	0.000370435	0.00291954	0.000992821	0.00280297	0.000131898	0.000788607	0.0069775	0.000549437	0.00643843	0.00885266	0.00313914	0.00204549	0.00277385	0.00986733	0.00531152	0.0118216	0.00248663	0.0252824	0.650086	0.0700013	0.242341	0.0375721	4.991865	0.306088	0.447629	0.552371	0.693912	0.108292	0.338197	0.713033	1.40246	2.95686	9.23431	1.607328	0.0103189	0.0280017	0.00776664	0.0106751	0.00840636	0.00178525	0.000210594	0.0122282	0.03045	0.0327874	0.00804941	0.000962527	0.0224997	0.015351	0.0087261	0.000702905	0.000196833	0.0251167	0.00640618	0.00245336	0.00630913	0.00544293	0.00195241	0.0145361	0.000340189	0.00271425	0.00858662	0.000424226	0.00179734	0.00157255	0.00744817	0.0861748	0.0928345	0.0355718	0.00634591	0.00566807	0.00338985	0.00291036	0.102073	0.00557707	0.0129209	0.0168823	0.0698606	0.00109117	0.00859994	0.0029245	0.00825657	0.000388524	0.00232296	0.0205533	0.00161845	0.0189654	0.0260768	0.00924679	0.00602529	0.00817078	0.0290657	0.0156459	0.0348221	0.00732475	0.074473	0.3394838	1.01178	0.126429	0.375831	0.624169	0.873571
16128	-266.8834	-358.6836	91.80017	0.00300716	0.00619088	0.00301762	0.00333834	0.00917746	0.00756914	0.000307181	0.00477545	0.0157134	0.019087	0.00195658	0.00193107	0.0198801	0.00265209	0.00716561	0.0198992	0.000548015	0.0070248	0.00952574	0.000974947	0.000936444	0.000744272	6.50174e-05	0.00197032	0.000593374	0.00091212	0.007643	0.000128747	0.00511393	9.60942e-06	0.00837431	0.0163862	0.00729735	0.0169839	0.00796511	0.0152123	0.00991824	1.11524e-05	0.0204806	0.00862258	0.00927486	0.00821262	0.0174406	0.00148623	0.00554749	0.00230276	0.000237346	0.012009	0.0100277	0.00259169	0.00362413	0.0125423	0.0107725	0.0284253	0.00720214	0.00113294	0.0142477	0.0260249	0.00975071	0.0121334	0.0412074	0.646999	0.206363	0.120744	0.0258936	2.572967	0.23907	0.425783	0.574218	0.76093	0.185139	0.439296	0.773654	1.29257	2.27637	5.40135	1.219563	0.00590445	0.0121556	0.00592498	0.00655471	0.0180196	0.0148617	0.000603139	0.00937643	0.0308527	0.0374767	0.00384167	0.00379158	0.0390339	0.00520728	0.0140694	0.0390713	0.00107601	0.0137929	0.0187034	0.00191427	0.00183867	0.00146135	0.000127659	0.00386866	0.00116507	0.00179091	0.0150067	0.00025279	0.010041	1.88677e-05	0.0164426	0.0321737	0.0143281	0.0333473	0.0156392	0.0298688	0.0194741	2.18972e-05	0.0402129	0.0169301	0.0182109	0.0161252	0.0342439	0.00291816	0.0108923	0.00452139	0.000466021	0.0235792	0.0196891	0.00508869	0.00711585	0.0246264	0.0211513	0.0558121	0.0141411	0.00222449	0.0279749	0.051099	0.0191452	0.0238236	0.0809091	0.5093042	1.527844	0.177385	0.401477	0.598523	0.822615
16164	-272.0043	-363.7849	91.78063	0.0416949	0.0158764	0.0282138	0.0200381	0.0644187	0.0175782	0.00658713	0.00401417	0.0154928	0.0171143	0.00485334	0.0282344	0.0445341	0.0151434	0.00869976	0.0309674	0.0536418	0.0233976	0.00279227	0.0105447	0.0135822	0.00810557	0.00760102	0.00204018	0.00180073	0.0033193	0.0666213	0.0244239	0.00421364	0.00175814	0.01705	0.0440265	0.0910118	0.0214258	0.0140379	0.0300885	0.0269459	0.0500697	0.11038	0.0249343	0.0205332	0.0316484	0.0342526	0.0325148	0.00742363	0.00643732	0.0083337	0.0605949	0.0306095	0.0155384	0.077564	0.00106408	0.0058337	0.0277537	0.0513958	0.0136095	0.026666	0.00581857	0.0275472	0.0258396	0.0062729	0.472909	0.517795	0.00542221	0.00387441	0.8676873	0.107924	0.364426	0.635574	0.892076	0.287632	0.544594	0.827294	1.20876	1.83623	3.47667	0.9009979	0.0271712	0.0103462	0.018386	0.0130582	0.0419796	0.0114551	0.00429262	0.0026159	0.0100961	0.0111529	0.00316276	0.0183994	0.0290214	0.00986843	0.00566935	0.0201804	0.0349566	0.0152475	0.00181963	0.00687166	0.00885108	0.00528214	0.00495334	0.00132952	0.00117348	0.00216308	0.0434149	0.0159162	0.00274589	0.00114572	0.0111109	0.0286906	0.0593094	0.0139625	0.00914803	0.0196077	0.0175597	0.0326288	0.071931	0.0162489	0.0133808	0.0206242	0.0223213	0.0211889	0.00483774	0.00419499	0.0054308	0.0394877	0.0199472	0.0101259	0.0505459	0.000693423	0.00380163	0.0180862	0.033493	0.0088689	0.0173773	0.00379177	0.0179516	0.0168388	0.00408785	1.534525	2.594649	0.240008	0.426115	0.573885	0.759992
16200	-266.9914	-356.7636	89.77226	0.000142723	0.0107402	0.0189577	0.0132569	0.0264759	1.72354e-05	0.000354315	0.0251493	0.01443	0.00151417	0.0411605	0.00781656	0.00738929	0.0154909	0.0113652	0.00654171	0.00694224	0.00725155	0.00291978	0.00779133	0.00442669	0.00360625	0.0148597	0.0106869	0.00150303	0.00833705	0.0144209	0.0392489	0.0081199	0.00999879	0.0214275	0.0369525	0.052241	0.008282	0.00929701	0.0227705	0.0119985	0.0118045	0.0497043	0.0175119	0.0583484	0.019469	0.0234936	0.0170987	0.0347918	0.0344267	0.00743293	0.00432755	0.00989142	0.0854316	0.0448988	0.000267193	0.0155971	0.0111715	0.0284453	0.0413331	0.0184098	0.0332149	0.0121979	0.01312	0.00396505	0.638519	0.130196	0.147823	0.0834623	0.9753461	0.121962	0.373208	0.626792	0.878038	0.340274	0.591115	0.848723	1.17824	1.69172	2.9388	0.7794703	0.00012972	0.00976171	0.0172305	0.0120491	0.0240638	1.56651e-05	0.000322035	0.022858	0.0131153	0.00137622	0.0374105	0.00710443	0.00671609	0.0140796	0.0103298	0.00594572	0.00630976	0.00659089	0.00265378	0.0070815	0.0040234	0.0032777	0.0135059	0.00971323	0.0013661	0.0075775	0.0131071	0.0356731	0.00738013	0.00908785	0.0194754	0.0335859	0.0474816	0.00752746	0.00845	0.020696	0.0109054	0.010729	0.045176	0.0159165	0.0530325	0.0176953	0.0213532	0.0155409	0.0316221	0.0312902	0.00675575	0.00393328	0.00899026	0.0776483	0.0408083	0.00024285	0.0141761	0.0101537	0.0258538	0.0375675	0.0167325	0.0301889	0.0110866	0.0119247	0.00360381	1.100237	8.632187	0.35024	0.46049	0.539509	0.649761
16236	-262.6205	-357.5248	94.90427	2.98393e-05	0.0106288	0.00969904	0.000251161	0.00831336	0.0157005	0.00942849	0.0151561	0.0166716	0.00221882	0.00365259	0.00665354	0.0511112	0.0129413	0.00656481	0.00829843	0.0265156	0.00829096	0.017784	0.00279237	0.00116998	0.0053433	0.00744268	0.0257396	0.00629389	0.00531235	0.00631537	0.0190685	0.00771292	0.00327892	0.0136925	0.0103735	0.0132867	0.00543412	0.00675602	0.0206442	0.0141236	0.0509111	0.0387423	0.0110088	0.0507097	0.0110662	0.0486939	0.0187193	0.0205246	0.00526981	0.00387841	0.00785936	0.0066132	0.0270838	0.038538	0.00362781	0.00663209	0.00541646	0.0158539	0.0194333	0.015013	0.0354534	0.0241746	0.0265778	0.00900287	0.0791529	0.802134	0.0939227	0.0247903	0.3071904	0.0169383	0.25533	0.74467	0.983062	0.260996	0.519387	0.815152	1.22677	1.92535	3.83147	0.9712617	3.29535e-05	0.0117381	0.0107113	0.000277375	0.00918102	0.0173392	0.0104125	0.0167379	0.0184116	0.0024504	0.0040338	0.00734796	0.0564457	0.0142919	0.00724997	0.00916453	0.029283	0.00915628	0.0196401	0.00308381	0.00129209	0.00590097	0.00821946	0.028426	0.00695077	0.0058668	0.0069745	0.0210587	0.00851791	0.00362114	0.0151216	0.0114562	0.0146735	0.00600127	0.00746114	0.0227988	0.0155977	0.0562246	0.0427858	0.0121578	0.0560022	0.0122212	0.053776	0.0206731	0.0226668	0.00581982	0.0042832	0.00867963	0.00730341	0.0299105	0.0425602	0.00400644	0.00732427	0.00598177	0.0175086	0.0214615	0.0165799	0.0391536	0.0266977	0.0293517	0.00994249	0.9054946	0.3654135	0.0263046	0.277299	0.722701	0.973695
16272	-271.635	-361.5489	89.91395	0.00424123	0.0172997	0.0300514	0.000102231	0.0379039	0.140684	0.00200684	0.0100688	0.103518	0.0463633	0.0493629	0.0232586	0.0440841	0.0422906	0.016044	0.0281412	0.0371684	0.039315	0.0436687	0.0149975	0.0142953	0.0430975	0.015323	0.042972	0.0345124	0.0196535	0.0504765	0.00939931	0.00967173	0.00423989	0.0174389	0.0690446	0.061705	0.0222734	0.067579	0.0735267	0.0108534	0.122694	0.21418	0.0762264	0.248632	0.00226855	0.0116671	0.0836465	0.0445029	0.0333908	0.0307082	0.00169567	0.00300341	0.0220837	0.126115	0.0356692	0.0184301	0.0339771	0.0438654	0.0500712	0.0086936	0.00367232	0.0255212	0.0249793	0.014691	0.0721438	0.756797	0.132819	0.0382405	2.879954	0.25149	0.43011	0.56989	0.748511	0.579021	0.766065	0.920223	1.08669	1.30537	1.72705	0.3950966	0.00164579	0.00671307	0.0116613	3.96701e-05	0.0147084	0.0545918	0.000778743	0.00390716	0.0401698	0.0179911	0.0191551	0.00902538	0.0171066	0.0164107	0.00622579	0.01092	0.014423	0.015256	0.0169454	0.00581969	0.00554722	0.0167238	0.00594602	0.0166751	0.0133924	0.00762645	0.0195872	0.00364736	0.00375307	0.00164527	0.00676707	0.0267924	0.0239444	0.00864311	0.0262237	0.0285317	0.0042116	0.0476108	0.0831117	0.0295793	0.0964805	0.000880298	0.00452737	0.0324586	0.0172692	0.0129571	0.0119162	0.000657998	0.00116546	0.00856949	0.0489385	0.0138413	0.00715172	0.0131847	0.0170217	0.0194299	0.00337351	0.00142503	0.00990339	0.0096931	0.00570078	2.577018	1.530303	0.177583	0.401564	0.598435	0.822417
16308	-273.1653	-364.5529	91.38765	0.013547	0.0020369	0.0452794	0.000907285	0.0268056	0.0411307	0.0504678	0.00552822	0.0314147	0.00444097	0.0221797	0.00356447	0.00844493	0.00864027	0.00503654	0.00224726	0.0366823	0.00239837	0.0172265	0.0158162	0.0371546	0.00377758	0.0176061	0.00454222	0.0134561	0.02483	0.01347	0.00935084	0.0105312	0.00161682	0.00558996	0.0299453	0.028841	0.00154912	0.00468012	0.0362211	0.0150709	0.0428088	0.0234773	0.0127172	0.0381468	0.0211381	0.0173542	0.00851068	0.0121135	0.0150272	0.00446656	0.0452223	0.00434053	0.0125741	0.023136	0.00442283	0.00505163	0.00187817	0.000312846	0.017034	0.00812637	0.00151623	0.0288372	0.00207146	0.00938594	0.413216	0.120306	0.0259557	0.440523	0.8987373	0.112106	0.367134	0.632865	0.887894	0.320396	0.574014	0.840985	1.18908	1.74212	3.12114	0.8229949	0.0140866	0.00211802	0.0470828	0.00094342	0.0278732	0.0427688	0.0524779	0.0057484	0.0326659	0.00461785	0.0230631	0.00370643	0.00878127	0.00898439	0.00523713	0.00233677	0.0381433	0.00249389	0.0179126	0.0164461	0.0386344	0.00392803	0.0183074	0.00472313	0.013992	0.0258189	0.0140064	0.00972327	0.0109507	0.00168121	0.0058126	0.0311379	0.0299896	0.00161081	0.00486652	0.0376637	0.0156711	0.0445138	0.0244124	0.0132237	0.0396661	0.02198	0.0180453	0.00884964	0.012596	0.0156257	0.00464445	0.0470234	0.0045134	0.0130749	0.0240575	0.00459899	0.00525283	0.00195297	0.000325306	0.0177125	0.00845003	0.00157662	0.0299857	0.00215396	0.00975975	0.9616979	4.66677	0.29996	0.445765	0.554236	0.70004
16344	-268.4589	-362.8062	94.34724	0.00408258	0.0124386	0.0297057	0.0151506	0.0175245	0.0104775	0.021134	0.0270973	0.0138969	0.00291221	0.0611558	0.0145077	0.0465055	0.016702	0.00541778	0.0154252	0.033112	0.0287784	0.0204527	0.0150391	0.0103666	0.0105674	0.027703	0.0198069	0.00294414	0.0129511	0.0185148	0.0251638	0.00129198	0.066749	0.0561406	0.0433736	0.0113467	0.00528982	0.0358192	0.0142021	0.0207542	0.020222	0.0259208	0.0181997	0.00296558	0.019114	0.0181614	0.0579308	0.00767733	0.031128	0.0555164	0.0406479	0.0249355	0.00126951	0.0334526	0.00617109	0.0440461	0.065416	0.00170034	0.0140047	0.0953717	0.000107622	0.00132744	0.0055918	0.0159089	0.275036	0.0577563	0.660812	0.00639584	0.6321597	0.0724491	0.337199	0.662801	0.927551	0.922809	0.961579	0.987851	1.0123	1.03996	1.08365	0.05808619	0.00291345	0.00887652	0.0211989	0.0108119	0.012506	0.00747706	0.0150818	0.0193374	0.00991726	0.00207823	0.0436426	0.0103531	0.0331877	0.011919	0.00386628	0.0110079	0.0236297	0.0205371	0.0145956	0.0107323	0.00739791	0.00754123	0.0197697	0.0141348	0.00210103	0.00924227	0.0132127	0.0179576	0.000921991	0.047634	0.0400635	0.0309527	0.00809732	0.00377497	0.0255616	0.010135	0.0148108	0.014431	0.0184978	0.0129879	0.00211632	0.0136403	0.0129605	0.0413411	0.00547876	0.0222138	0.0396181	0.0290075	0.0177947	0.000905961	0.0238727	0.00440387	0.0314326	0.0466827	0.00121341	0.00999414	0.06806	7.68024e-05	0.000947303	0.00399047	0.011353	1.401288	0.9825643	0.122858	0.373741	0.626259	0.877142
16380	-265.505	-359.933	94.42794	0.00110687	0.00354596	0.00207614	5.68211e-05	0.00464665	0.00395405	0.00284272	0.000129227	0.0102336	0.00775188	0.000344231	0.00122886	0.00391799	0.000238667	0.00209366	0.000873406	0.0039403	0.00547029	0.00522534	0.000229073	0.000756395	0.00614094	0.000901995	0.00593349	0.00455904	3.25742e-05	0.00642365	0.000658029	0.000262817	0.00174686	0.0128313	0.00160572	0.0252642	0.00543886	0.00131266	0.0133638	0.00491909	0.00175238	0.0288301	0.00501472	0.0104792	0.00106358	0.00829215	0.0177953	0.00869373	0.0113167	0.0017327	0.0112056	0.00216235	0.0159377	0.0156869	0.00493895	0.00389278	0.00366044	0.00234341	0.000709044	0.00221129	0.00201696	0.00371599	0.00372972	0.00355904	0.0325723	0.624754	0.301107	0.0415663	0.1577018	0.00135479	0.167771	0.832228	0.998645	0.127167	0.365764	0.730679	1.36859	2.734	7.86369	1.491153	0.003429	0.0109851	0.00643171	0.000176027	0.0143949	0.0122493	0.00880651	0.000400334	0.0317029	0.0240146	0.0010664	0.0038069	0.0121376	0.00073937	0.00648598	0.00270574	0.0122067	0.0169465	0.0161877	0.00070965	0.00234325	0.0190241	0.0027943	0.0183814	0.0141235	0.000100912	0.0198999	0.00203852	0.000814185	0.00541163	0.0397503	0.00497438	0.0782664	0.0168491	0.00406649	0.0413999	0.0152389	0.00542873	0.089313	0.0155352	0.0324636	0.00329488	0.0256884	0.0551284	0.0269324	0.035058	0.00536776	0.0347138	0.00669877	0.0493738	0.0485968	0.0153004	0.0120595	0.0113397	0.00725967	0.00219656	0.00685039	0.00624836	0.0115118	0.0115544	0.0110256	0.3227979	0.39815	0.0319102	0.287701	0.712299	0.96809
